parcel_id,mill_id,crop_type,area_hectares,sowing_date,date,ndvi_value,ndvi_flag,temperature_c,rainfall_mm,sensor_status
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-02,0.78,false,30.5,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-03,0.555,false,33.9,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-04,,true,34.1,4.7,ERROR
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-05,0.74,false,27.9,0.0,UNKNOWN
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-06,0.648,false,31.5,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-07,0.629,false,15.9,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-08,0.569,false,30.2,0.0,UNKNOWN
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-09,0.79,false,25.3,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-10,0.753,false,24.0,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-11,0.526,false,26.0,2.2,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-12,0.667,false,26.0,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-13,0.738,false,26.9,5.3,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-14,0.762,false,23.3,4.3,ERROR
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-15,0.701,false,33.8,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-16,0.709,false,24.2,1.5,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-17,0.778,false,30.0,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-18,0.76,false,18.2,0.4,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-20,0.599,false,32.6,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-21,0.681,false,33.5,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-22,0.597,false,23.3,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-23,0.789,false,27.0,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-24,0.694,false,25.2,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-26,0.592,false,24.9,0.0,ERROR
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-27,0.715,false,25.6,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-28,0.701,false,33.1,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-29,0.527,false,18.7,3.8,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-04-30,0.508,false,34.3,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-01,0.633,false,29.0,5.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-02,0.673,false,25.2,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-03,0.88,false,27.5,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-04,0.863,false,27.6,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-05,0.572,false,19.5,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-06,0.838,false,31.8,5.1,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-08,0.685,false,20.7,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-09,0.739,false,31.1,0.0,UNKNOWN
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-11,0.601,false,31.5,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-12,0.423,false,28.2,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-13,0.483,false,21.3,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-14,0.713,false,25.9,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-15,0.639,false,28.4,0.0,ERROR
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-17,0.497,false,25.8,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-18,0.49,false,15.8,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-19,0.446,false,32.2,1.8,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-20,0.53,false,22.1,1.8,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-21,0.62,false,21.3,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-22,0.591,false,17.4,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-23,0.509,false,23.8,2.9,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-24,0.586,false,27.0,0.0,UNKNOWN
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-25,0.452,false,25.0,0.0,UNKNOWN
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-26,0.539,false,22.7,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-27,0.292,false,18.4,0.0,ERROR
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-28,0.532,false,21.4,6.4,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-29,0.475,false,21.5,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-30,0.456,false,18.0,0.0,OK
PARCEL_006,MILL_WEST,sugarcane,5.67,2026-02-11,2026-05-31,0.377,false,23.0,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-01,0.092,false,16.8,7.6,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-02,0.124,false,34.1,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-03,0.248,false,25.7,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-04,0.196,false,16.7,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-05,0.156,false,25.6,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-06,0.137,false,30.4,7.8,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-07,0.122,false,17.0,4.4,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-08,0.111,false,25.2,0.0,ERROR
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-09,0.142,false,32.8,3.6,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-10,0.128,false,27.8,2.9,ERROR
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-11,0.305,false,15.9,0.0,UNKNOWN
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-13,0.157,false,27.1,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-14,0.255,false,26.4,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-15,0.165,false,23.8,0.0,ERROR
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-16,0.236,false,28.4,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-17,,true,33.6,0.0,ERROR
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-18,0.373,false,31.8,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-19,,true,18.7,0.0,ERROR
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-21,0.417,false,27.4,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-22,0.287,false,33.3,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-23,0.365,false,26.2,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-25,0.192,false,20.4,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-26,0.446,false,25.9,1.7,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-27,0.548,false,23.9,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-28,,true,32.9,1.3,ERROR
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-29,,true,33.6,1.3,ERROR
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-30,0.456,false,31.9,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-01-31,0.354,false,17.8,0.0,ERROR
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-02,0.461,false,24.1,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-03,0.257,false,30.3,3.2,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-04,0.449,false,22.1,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-05,0.178,false,27.2,2.6,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-06,0.349,false,24.2,2.4,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-07,0.261,false,33.0,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-08,0.138,false,16.5,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-09,0.211,false,33.5,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-10,0.318,false,34.6,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-11,0.268,false,19.7,2.5,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-12,0.319,false,30.1,6.9,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-13,0.411,false,19.2,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-14,,true,22.1,0.0,ERROR
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-15,0.369,false,22.1,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-16,0.369,false,24.0,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-17,0.695,false,24.0,0.0,UNKNOWN
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-18,0.553,false,20.3,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-19,0.684,false,31.2,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-20,0.576,false,25.8,0.9,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-21,0.682,false,31.2,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-22,0.572,false,18.5,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-23,0.728,false,20.0,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-24,0.628,false,15.9,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-25,0.681,false,20.9,1.5,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-26,0.753,false,30.8,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-27,0.848,false,26.3,2.4,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-02-28,0.737,false,15.7,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-01,0.62,false,26.5,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-02,0.745,false,34.3,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-03,0.784,false,25.4,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-04,0.856,false,29.3,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-05,0.687,false,31.4,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-06,0.526,false,22.0,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-07,0.64,false,32.0,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-08,0.596,false,24.6,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-09,0.906,false,18.0,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-10,0.777,false,28.8,8.9,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-11,0.734,false,24.4,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-12,0.844,false,24.7,6.8,ERROR
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-13,0.773,false,31.7,2.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-14,0.828,false,23.3,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-15,0.704,false,29.9,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-16,0.64,false,22.0,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-18,0.827,false,23.1,0.0,ERROR
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-19,0.564,false,24.7,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-20,0.684,false,27.6,8.5,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-21,0.546,false,19.0,0.0,UNKNOWN
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-22,0.847,false,28.3,0.0,ERROR
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-23,,true,20.5,0.0,ERROR
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-24,0.838,false,31.4,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-25,0.618,false,19.6,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-26,0.542,false,28.6,2.7,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-28,0.708,false,30.8,0.0,UNKNOWN
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-29,0.662,false,28.1,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-30,0.67,false,32.5,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-03-31,0.75,false,35.3,7.3,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-01,0.764,false,23.0,1.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-02,0.807,false,22.1,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-03,0.742,false,32.4,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-04,0.635,false,29.2,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-05,0.565,false,19.3,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-06,0.785,false,34.1,7.7,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-07,0.663,false,21.2,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-09,0.696,false,25.6,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-11,0.853,false,30.7,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-12,0.643,false,27.6,3.1,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-13,0.473,false,25.3,0.0,ERROR
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-14,0.571,false,33.2,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-15,0.848,false,22.5,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-16,0.595,false,20.4,0.0,ERROR
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-17,0.74,false,29.1,6.4,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-19,0.637,false,27.2,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-20,0.451,false,21.5,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-21,0.66,false,28.2,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-22,,true,21.6,0.0,ERROR
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-23,0.463,false,25.2,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-24,0.65,false,31.6,10.1,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-25,0.413,false,17.2,2.9,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-27,0.691,false,28.8,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-28,0.594,false,25.2,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-29,0.485,false,20.2,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-04-30,0.743,false,23.5,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-01,0.612,false,31.7,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-02,0.582,false,31.7,1.1,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-03,0.494,false,27.7,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-04,0.725,false,21.3,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-05,0.613,false,21.4,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-06,0.499,false,28.7,3.6,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-07,0.529,false,34.0,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-08,0.689,false,26.1,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-09,0.649,false,27.4,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-10,0.502,false,31.6,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-11,0.68,false,22.7,0.0,UNKNOWN
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-12,0.432,false,23.1,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-13,0.579,false,15.6,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-14,0.591,false,18.3,1.9,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-15,0.509,false,20.8,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-16,0.775,false,18.4,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-17,0.71,false,30.9,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-18,0.497,false,23.8,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-19,0.491,false,33.8,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-20,0.77,false,21.4,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-21,0.502,false,31.4,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-22,0.647,false,23.9,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-23,0.39,false,24.0,1.6,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-24,0.465,false,30.2,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-25,0.465,false,28.4,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-26,0.617,false,26.7,2.8,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-27,0.534,false,17.3,4.1,UNKNOWN
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-29,0.583,false,25.7,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-30,0.636,false,33.2,0.0,OK
PARCEL_007,MILL_NORTH,sugarcane,8.53,2026-01-18,2026-05-31,0.444,false,18.5,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-01,0.31,false,28.2,11.7,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-02,0.217,false,21.3,0.0,UNKNOWN
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-04,0.18,false,18.8,7.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-05,0.084,false,16.5,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-06,0.277,false,25.8,0.6,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-07,0.06,false,27.2,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-09,0.129,false,26.0,3.4,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-10,0.231,false,22.6,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-11,0.216,false,21.2,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-12,0.1,false,18.5,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-13,0.113,false,27.0,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-14,0.158,false,29.8,4.8,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-15,0.183,false,34.9,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-16,0.202,false,31.4,0.0,ERROR
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-19,0.25,false,30.0,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-20,0.191,false,29.8,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-21,0.079,false,30.1,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-22,0.364,false,31.7,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-23,0.414,false,19.7,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-24,0.278,false,33.5,3.4,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-25,0.292,false,26.6,8.4,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-26,0.141,false,25.0,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-28,0.262,false,22.3,0.3,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-29,0.24,false,28.4,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-30,0.335,false,32.0,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-01-31,0.252,false,23.1,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-02-01,0.488,false,25.2,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-02-02,0.421,false,30.1,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-02-03,0.362,false,16.3,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-02-04,0.277,false,16.9,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-02-05,0.222,false,28.6,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-02-06,0.43,false,19.1,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-02-07,0.278,false,15.7,4.1,ERROR
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-02-08,0.228,false,25.5,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-02-09,0.353,false,21.7,3.3,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-02-10,0.229,false,19.0,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-02-12,0.375,false,22.6,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-02-13,0.368,false,33.1,1.9,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-02-14,0.351,false,33.9,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-02-15,0.198,false,19.2,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-02-16,0.487,false,29.7,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-02-17,0.172,false,27.4,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-02-18,0.371,false,29.1,0.0,OK
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-02-19,,true,27.5,7.2,ERROR
PARCEL_008,MILL_EAST,sugarcane,2.98,2026-01-22,2026-02-20,0.269,false,17.8,0.0,OK
